Zeit;EventTyp;VonZustand;ZuZustand;PatientId;ArztId;SchwesterId
220.55;rezeption_nicht_frei;;;70;;
220.55;wartet_in_rezeption_warteschlange;;;70;;
220.96;beendet_rezeption;;;58;;
220.96;rezeption_hat_termin;;;58;;
220.96;hat_termin;;;58;;
220.96;keine_schwester_vorbereitung;;;58;;
220.96;ueberspringt_schwester;;;58;;
220.96;geht_ins_wartezimmer_fuer_arzt;;;58;;
220.96;rezeption_frei;;;59;;
220.96;betritt_rezeption;;;59;;
220.96;behandlung_nicht_fertig;;;59;;
220.96;startet_rezeption;;;59;;
221.13;betritt_wartezimmer_fuer_arzt;;;58;;
221.22;beendet_arzt_behandlung;;;43;2;
221.22;verlaesst_nach_arzt_ohne_rezeption;;;43;;
221.22;geht_zum_ausgang;;;43;;
221.22;verlaesst_wartezimmer_fuer_arzt;;;46;;
221.22;geht_zum_arzt;;;46;;
221.39;betritt_arztzimmer;;;46;;
221.39;startet_arzt_behandlung;;;46;2;
221.47;verlaesst_klinik;;;43;;
222.87;beendet_schwester_prozess;;;55;;2
222.87;geht_ins_wartezimmer_fuer_arzt;;;55;;
222.87;startet_schwester_prozess;;;57;;2
223.04;betritt_wartezimmer_fuer_arzt;;;55;;
224.49;betritt_klinik;;;71;;
224.49;geht_zur_rezeption;;;71;;
224.58;betritt_rezeption_warteschlange;;;71;;
224.58;rezeption_nicht_frei;;;71;;
224.58;wartet_in_rezeption_warteschlange;;;71;;
224.63;beendet_schwester_prozess;;;57;;2
224.63;geht_ins_wartezimmer_fuer_arzt;;;57;;
224.80;betritt_wartezimmer_fuer_arzt;;;57;;
225.23;beendet_arzt_behandlung;;;46;2;
225.23;geht_nach_arzt_zur_rezeption;;;46;;
225.23;verlaesst_wartezimmer_fuer_arzt;;;39;;
225.23;geht_zum_arzt;;;39;;
225.40;betritt_rezeption_warteschlange;;;46;;
225.40;rezeption_nicht_frei;;;46;;
225.40;wartet_in_rezeption_warteschlange;;;46;;
225.40;betritt_arztzimmer;;;39;;
225.40;startet_arzt_behandlung;;;39;2;
226.03;betritt_klinik;;;72;;
226.03;geht_zur_rezeption;;;72;;
226.11;beendet_rezeption;;;59;;
226.11;rezeption_hat_termin;;;59;;
226.11;hat_termin;;;59;;
226.11;keine_schwester_vorbereitung;;;59;;
226.11;ueberspringt_schwester;;;59;;
226.11;geht_ins_wartezimmer_fuer_arzt;;;59;;
226.11;rezeption_frei;;;60;;
226.11;betritt_rezeption;;;60;;
226.11;behandlung_nicht_fertig;;;60;;
226.11;startet_rezeption;;;60;;
226.11;betritt_rezeption_warteschlange;;;72;;
226.11;rezeption_nicht_frei;;;72;;
226.11;wartet_in_rezeption_warteschlange;;;72;;
226.27;betritt_wartezimmer_fuer_arzt;;;59;;
229.41;bricht_ab_und_verlaesst_klinik_wegen_wartezeit;;;41;;
229.41;geht_zum_ausgang;;;41;;
229.58;verlaesst_klinik;;;41;;
229.58;verlaesst_nach_arzt_ohne_rezeption;;;41;;
229.58;geht_zum_ausgang;;;41;;
229.83;verlaesst_klinik;;;41;;
229.89;beendet_arzt_behandlung;;;39;2;
229.89;geht_nach_arzt_zur_rezeption;;;39;;
229.89;verlaesst_wartezimmer_fuer_arzt;;;48;;
229.89;geht_zum_arzt;;;48;;
230.06;betritt_rezeption_warteschlange;;;39;;
230.06;rezeption_nicht_frei;;;39;;
230.06;wartet_in_rezeption_warteschlange;;;39;;
230.06;betritt_arztzimmer;;;48;;
230.06;startet_arzt_behandlung;;;48;2;
230.15;bricht_ab_und_verlaesst_klinik_wegen_wartezeit;;;38;;
230.15;geht_zum_ausgang;;;38;;
230.31;verlaesst_klinik;;;38;;
230.31;geht_nach_arzt_zur_rezeption;;;38;;
230.48;betritt_rezeption_warteschlange;;;38;;
230.48;rezeption_nicht_frei;;;38;;
230.48;wartet_in_rezeption_warteschlange;;;38;;
231.35;beendet_rezeption;;;60;;
231.35;rezeption_hat_termin;;;60;;
231.35;hat_termin;;;60;;
231.35;keine_schwester_vorbereitung;;;60;;
231.35;ueberspringt_schwester;;;60;;
231.35;geht_ins_wartezimmer_fuer_arzt;;;60;;
231.35;rezeption_frei;;;61;;
231.35;betritt_rezeption;;;61;;
231.35;behandlung_nicht_fertig;;;61;;
231.35;startet_rezeption;;;61;;
231.52;betritt_wartezimmer_fuer_arzt;;;60;;
231.59;betritt_klinik;;;73;;
231.59;geht_zur_rezeption;;;73;;
231.67;betritt_rezeption_warteschlange;;;73;;
231.67;rezeption_nicht_frei;;;73;;
231.67;wartet_in_rezeption_warteschlange;;;73;;
231.72;beendet_rezeption;;;61;;
231.72;rezeption_hat_termin;;;61;;
231.72;hat_termin;;;61;;
231.72;keine_schwester_vorbereitung;;;61;;
231.72;ueberspringt_schwester;;;61;;
231.72;geht_ins_wartezimmer_fuer_arzt;;;61;;
231.72;rezeption_frei;;;62;;
231.72;betritt_rezeption;;;62;;
231.72;behandlung_nicht_fertig;;;62;;
231.72;startet_rezeption;;;62;;
231.89;betritt_wartezimmer_fuer_arzt;;;61;;
232.50;beendet_arzt_behandlung;;;48;2;
232.50;geht_nach_arzt_zur_rezeption;;;48;;
232.50;verlaesst_wartezimmer_fuer_arzt;;;49;;
232.50;geht_zum_arzt;;;49;;
232.67;betritt_rezeption_warteschlange;;;48;;
232.67;rezeption_nicht_frei;;;48;;
232.67;wartet_in_rezeption_warteschlange;;;48;;
232.67;betritt_arztzimmer;;;49;;
232.67;startet_arzt_behandlung;;;49;2;
234.80;betritt_klinik;;;74;;
234.80;geht_zur_rezeption;;;74;;
234.89;betritt_rezeption_warteschlange;;;74;;
234.89;rezeption_nicht_frei;;;74;;
234.89;wartet_in_rezeption_warteschlange;;;74;;
237.83;betritt_klinik;;;75;;
237.83;geht_zur_rezeption;;;75;;
237.92;betritt_rezeption_warteschlange;;;75;;
237.92;rezeption_nicht_frei;;;75;;
237.92;wartet_in_rezeption_warteschlange;;;75;;
238.12;betritt_klinik;;;76;;
238.12;geht_zur_rezeption;;;76;;
238.21;betritt_rezeption_warteschlange;;;76;;
238.21;rezeption_nicht_frei;;;76;;
238.21;wartet_in_rezeption_warteschlange;;;76;;
238.24;bricht_ab_und_verlaesst_klinik_wegen_wartezeit;;;45;;
238.24;geht_zum_ausgang;;;45;;
238.41;verlaesst_klinik;;;45;;
238.41;verlaesst_nach_arzt_ohne_rezeption;;;45;;
238.41;geht_zum_ausgang;;;45;;
238.66;verlaesst_klinik;;;45;;
238.93;beendet_rezeption;;;62;;
238.93;rezeption_hat_termin;;;62;;
238.93;hat_termin;;;62;;
238.93;keine_schwester_vorbereitung;;;62;;
238.93;ueberspringt_schwester;;;62;;
238.93;geht_ins_wartezimmer_fuer_arzt;;;62;;
238.93;rezeption_frei;;;63;;
238.93;betritt_rezeption;;;63;;
238.93;behandlung_nicht_fertig;;;63;;
238.93;startet_rezeption;;;63;;
239.10;betritt_wartezimmer_fuer_arzt;;;62;;
239.30;beendet_arzt_behandlung;;;35;1;
239.30;geht_nach_arzt_zur_rezeption;;;35;;
239.30;verlaesst_wartezimmer_fuer_arzt;;;52;;
239.30;geht_zum_arzt;;;52;;
239.47;betritt_rezeption_warteschlange;;;35;;
239.47;rezeption_nicht_frei;;;35;;
239.47;wartet_in_rezeption_warteschlange;;;35;;
239.47;betritt_arztzimmer;;;52;;
239.47;startet_arzt_behandlung;;;52;1;
240.92;beendet_rezeption;;;63;;
240.92;rezeption_hat_termin;;;63;;
240.92;hat_termin;;;63;;
240.92;keine_schwester_vorbereitung;;;63;;
240.92;ueberspringt_schwester;;;63;;
240.92;geht_ins_wartezimmer_fuer_arzt;;;63;;
240.92;rezeption_frei;;;64;;
240.92;betritt_rezeption;;;64;;
240.92;behandlung_nicht_fertig;;;64;;
240.92;startet_rezeption;;;64;;
241.08;betritt_wartezimmer_fuer_arzt;;;63;;
242.05;betritt_klinik;;;77;;
242.05;geht_zur_rezeption;;;77;;
242.13;betritt_rezeption_warteschlange;;;77;;
242.13;rezeption_nicht_frei;;;77;;
242.13;wartet_in_rezeption_warteschlange;;;77;;
242.44;beendet_rezeption;;;64;;
242.44;rezeption_hat_termin;;;64;;
242.44;hat_termin;;;64;;
242.44;keine_schwester_vorbereitung;;;64;;
242.44;ueberspringt_schwester;;;64;;
242.44;geht_ins_wartezimmer_fuer_arzt;;;64;;
242.44;rezeption_frei;;;65;;
242.44;betritt_rezeption;;;65;;
242.44;behandlung_nicht_fertig;;;65;;
242.44;startet_rezeption;;;65;;
242.61;betritt_wartezimmer_fuer_arzt;;;64;;
242.97;beendet_rezeption;;;65;;
242.97;rezeption_hat_termin;;;65;;
242.97;hat_termin;;;65;;
242.97;keine_schwester_vorbereitung;;;65;;
242.97;ueberspringt_schwester;;;65;;
242.97;geht_ins_wartezimmer_fuer_arzt;;;65;;
242.97;rezeption_frei;;;31;;
242.97;betritt_rezeption;;;31;;
242.97;behandlung_bereits_fertig;;;31;;
242.97;startet_rezeption;;;31;;
243.14;betritt_wartezimmer_fuer_arzt;;;65;;
243.50;beendet_rezeption;;;31;;
243.50;macht_folgetermin_aus_oder_rezept;;;31;;
243.50;geht_zum_ausgang;;;31;;
243.50;rezeption_frei;;;66;;
243.50;betritt_rezeption;;;66;;
243.50;behandlung_nicht_fertig;;;66;;
243.50;startet_rezeption;;;66;;
243.59;verlaesst_klinik;;;31;;
243.99;beendet_rezeption;;;66;;
243.99;rezeption_ohne_termin;;;66;;
243.99;hat_keinen_termin;;;66;;
243.99;benoetigt_schwester_vorbereitung;;;66;;
243.99;schwester_frei;;;66;;
243.99;geht_zur_schwester;;;66;;
243.99;rezeption_frei;;;67;;
243.99;betritt_rezeption;;;67;;
243.99;behandlung_nicht_fertig;;;67;;
243.99;startet_rezeption;;;67;;
244.16;betritt_schwesterzimmer;;;66;;
244.16;startet_schwester_prozess;;;66;;1
245.19;beendet_arzt_behandlung;;;52;1;
245.19;verlaesst_nach_arzt_ohne_rezeption;;;52;;
245.19;geht_zum_ausgang;;;52;;
245.19;verlaesst_wartezimmer_fuer_arzt;;;54;;
245.19;geht_zum_arzt;;;54;;
245.36;betritt_arztzimmer;;;54;;
245.36;startet_arzt_behandlung;;;54;1;
245.44;verlaesst_klinik;;;52;;
245.52;betritt_klinik;;;78;;
245.52;geht_zur_rezeption;;;78;;
245.61;betritt_rezeption_warteschlange;;;78;;
245.61;rezeption_nicht_frei;;;78;;
245.61;wartet_in_rezeption_warteschlange;;;78;;
247.18;beendet_rezeption;;;67;;
247.18;rezeption_hat_termin;;;67;;
247.18;hat_termin;;;67;;
247.18;benoetigt_schwester_vorbereitung;;;67;;
247.18;schwester_frei;;;67;;
247.18;geht_zur_schwester;;;67;;
247.18;rezeption_frei;;;68;;
247.18;betritt_rezeption;;;68;;
247.18;behandlung_nicht_fertig;;;68;;
247.18;startet_rezeption;;;68;;
247.35;betritt_schwesterzimmer;;;67;;
247.35;startet_schwester_prozess;;;67;;3
247.53;beendet_rezeption;;;68;;
247.53;rezeption_hat_termin;;;68;;
247.53;hat_termin;;;68;;
247.53;keine_schwester_vorbereitung;;;68;;
247.53;ueberspringt_schwester;;;68;;
247.53;geht_ins_wartezimmer_fuer_arzt;;;68;;
247.53;rezeption_frei;;;69;;
247.53;betritt_rezeption;;;69;;
247.53;behandlung_nicht_fertig;;;69;;
247.53;startet_rezeption;;;69;;
247.60;beendet_rezeption;;;69;;
247.60;rezeption_hat_termin;;;69;;
247.60;hat_termin;;;69;;
247.60;keine_schwester_vorbereitung;;;69;;
247.60;ueberspringt_schwester;;;69;;
247.60;geht_ins_wartezimmer_fuer_arzt;;;69;;
247.60;rezeption_frei;;;27;;
247.60;betritt_rezeption;;;27;;
247.60;behandlung_bereits_fertig;;;27;;
247.60;startet_rezeption;;;27;;
247.69;betritt_wartezimmer_fuer_arzt;;;68;;
247.76;betritt_wartezimmer_fuer_arzt;;;69;;
248.31;beendet_arzt_behandlung;;;54;1;
248.31;verlaesst_nach_arzt_ohne_rezeption;;;54;;
248.31;geht_zum_ausgang;;;54;;
248.31;verlaesst_wartezimmer_fuer_arzt;;;47;;
248.31;geht_zum_arzt;;;47;;
248.48;betritt_arztzimmer;;;47;;
248.48;startet_arzt_behandlung;;;47;1;
248.56;verlaesst_klinik;;;54;;
248.67;beendet_schwester_prozess;;;66;;1
248.67;geht_ins_wartezimmer_fuer_arzt;;;66;;
248.83;betritt_wartezimmer_fuer_arzt;;;66;;
248.85;beendet_schwester_prozess;;;67;;3
248.85;geht_ins_wartezimmer_fuer_arzt;;;67;;
249.02;betritt_wartezimmer_fuer_arzt;;;67;;
255.64;beendet_arzt_behandlung;;;47;1;
255.64;geht_nach_arzt_zur_rezeption;;;47;;
255.64;verlaesst_wartezimmer_fuer_arzt;;;58;;
255.64;geht_zum_arzt;;;58;;
255.81;betritt_rezeption_warteschlange;;;47;;
255.81;rezeption_nicht_frei;;;47;;
255.81;wartet_in_rezeption_warteschlange;;;47;;
255.81;betritt_arztzimmer;;;58;;
255.81;startet_arzt_behandlung;;;58;1;
259.61;beendet_arzt_behandlung;;;58;1;
259.61;verlaesst_nach_arzt_ohne_rezeption;;;58;;
259.61;geht_zum_ausgang;;;58;;
259.61;verlaesst_wartezimmer_fuer_arzt;;;59;;
259.61;geht_zum_arzt;;;59;;
259.67;beendet_rezeption;;;27;;
259.67;macht_folgetermin_aus_oder_rezept;;;27;;
259.67;geht_zum_ausgang;;;27;;
259.67;rezeption_frei;;;42;;
259.67;betritt_rezeption;;;42;;
259.67;behandlung_bereits_fertig;;;42;;
259.67;startet_rezeption;;;42;;
259.76;verlaesst_klinik;;;27;;
259.78;betritt_arztzimmer;;;59;;
259.78;startet_arzt_behandlung;;;59;1;
259.86;verlaesst_klinik;;;58;;
261.00;betritt_klinik;;;79;;
261.00;geht_zur_rezeption;;;79;;
261.08;betritt_rezeption_warteschlange;;;79;;
261.08;rezeption_nicht_frei;;;79;;
261.08;wartet_in_rezeption_warteschlange;;;79;;
261.36;beendet_rezeption;;;42;;
261.36;macht_folgetermin_aus_oder_rezept;;;42;;
261.36;geht_zum_ausgang;;;42;;
261.36;rezeption_frei;;;70;;
261.36;betritt_rezeption;;;70;;
261.36;behandlung_nicht_fertig;;;70;;
261.36;startet_rezeption;;;70;;
261.44;verlaesst_klinik;;;42;;
261.47;betritt_klinik;;;80;;
261.47;geht_zur_rezeption;;;80;;
261.55;betritt_rezeption_warteschlange;;;80;;
261.55;rezeption_nicht_frei;;;80;;
261.55;wartet_in_rezeption_warteschlange;;;80;;
262.26;betritt_klinik;;;81;;
262.26;geht_zur_rezeption;;;81;;
262.34;betritt_rezeption_warteschlange;;;81;;
262.34;rezeption_nicht_frei;;;81;;
262.34;wartet_in_rezeption_warteschlange;;;81;;
263.91;betritt_klinik;;;82;;
263.91;geht_zur_rezeption;;;82;;
263.99;betritt_rezeption_warteschlange;;;82;;
263.99;rezeption_nicht_frei;;;82;;
263.99;wartet_in_rezeption_warteschlange;;;82;;
264.50;beendet_arzt_behandlung;;;49;2;
264.50;geht_nach_arzt_zur_rezeption;;;49;;
264.50;verlaesst_wartezimmer_fuer_arzt;;;53;;
264.50;geht_zum_arzt;;;53;;
264.67;betritt_rezeption_warteschlange;;;49;;
264.67;rezeption_nicht_frei;;;49;;
264.67;wartet_in_rezeption_warteschlange;;;49;;
264.67;betritt_arztzimmer;;;53;;
264.67;startet_arzt_behandlung;;;53;2;
266.87;beendet_arzt_behandlung;;;59;1;
266.87;geht_nach_arzt_zur_rezeption;;;59;;
266.87;verlaesst_wartezimmer_fuer_arzt;;;61;;
266.87;geht_zum_arzt;;;61;;
267.04;betritt_rezeption_warteschlange;;;59;;
267.04;rezeption_nicht_frei;;;59;;
267.04;wartet_in_rezeption_warteschlange;;;59;;
267.04;betritt_arztzimmer;;;61;;
267.04;startet_arzt_behandlung;;;61;1;
268.11;beendet_rezeption;;;70;;
268.11;rezeption_hat_termin;;;70;;
268.11;hat_termin;;;70;;
268.11;keine_schwester_vorbereitung;;;70;;
268.11;ueberspringt_schwester;;;70;;
268.11;geht_ins_wartezimmer_fuer_arzt;;;70;;
268.11;rezeption_frei;;;71;;
268.11;betritt_rezeption;;;71;;
268.11;behandlung_nicht_fertig;;;71;;
268.11;startet_rezeption;;;71;;
268.28;betritt_wartezimmer_fuer_arzt;;;70;;
269.17;beendet_rezeption;;;71;;
269.17;rezeption_hat_termin;;;71;;
269.17;hat_termin;;;71;;
269.17;keine_schwester_vorbereitung;;;71;;
269.17;ueberspringt_schwester;;;71;;
269.17;geht_ins_wartezimmer_fuer_arzt;;;71;;
269.17;rezeption_frei;;;46;;
269.17;betritt_rezeption;;;46;;
269.17;behandlung_bereits_fertig;;;46;;
269.17;startet_rezeption;;;46;;
269.34;betritt_wartezimmer_fuer_arzt;;;71;;
269.41;beendet_arzt_behandlung;;;53;2;
269.41;verlaesst_nach_arzt_ohne_rezeption;;;53;;
269.41;geht_zum_ausgang;;;53;;
269.41;verlaesst_wartezimmer_fuer_arzt;;;51;;
269.41;geht_zum_arzt;;;51;;
269.41;beendet_rezeption;;;46;;
269.41;macht_folgetermin_aus_oder_rezept;;;46;;
269.41;geht_zum_ausgang;;;46;;
269.41;rezeption_frei;;;72;;
269.41;betritt_rezeption;;;72;;
269.41;behandlung_nicht_fertig;;;72;;
269.41;startet_rezeption;;;72;;
269.50;verlaesst_klinik;;;46;;
269.55;beendet_arzt_behandlung;;;61;1;
269.55;geht_nach_arzt_zur_rezeption;;;61;;
269.55;verlaesst_wartezimmer_fuer_arzt;;;60;;
269.55;geht_zum_arzt;;;60;;
269.58;betritt_arztzimmer;;;51;;
269.58;startet_arzt_behandlung;;;51;2;
269.66;verlaesst_klinik;;;53;;
269.72;betritt_rezeption_warteschlange;;;61;;
269.72;rezeption_nicht_frei;;;61;;
269.72;wartet_in_rezeption_warteschlange;;;61;;
269.72;betritt_arztzimmer;;;60;;
269.72;startet_arzt_behandlung;;;60;1;
270.72;betritt_klinik;;;83;;
270.72;geht_zur_rezeption;;;83;;
270.81;betritt_rezeption_warteschlange;;;83;;
270.81;rezeption_nicht_frei;;;83;;
270.81;wartet_in_rezeption_warteschlange;;;83;;
272.19;beendet_rezeption;;;72;;
272.19;rezeption_hat_termin;;;72;;
272.19;hat_termin;;;72;;
272.19;keine_schwester_vorbereitung;;;72;;
272.19;ueberspringt_schwester;;;72;;
272.19;geht_ins_wartezimmer_fuer_arzt;;;72;;
272.19;rezeption_frei;;;39;;
272.19;betritt_rezeption;;;39;;
272.19;behandlung_bereits_fertig;;;39;;
272.19;startet_rezeption;;;39;;
272.35;betritt_wartezimmer_fuer_arzt;;;72;;
272.77;beendet_arzt_behandlung;;;60;1;
272.77;geht_nach_arzt_zur_rezeption;;;60;;
272.77;verlaesst_wartezimmer_fuer_arzt;;;64;;
272.77;geht_zum_arzt;;;64;;
272.93;betritt_rezeption_warteschlange;;;60;;
272.93;rezeption_nicht_frei;;;60;;
272.93;wartet_in_rezeption_warteschlange;;;60;;
272.93;betritt_arztzimmer;;;64;;
272.93;startet_arzt_behandlung;;;64;1;
273.13;beendet_arzt_behandlung;;;51;2;
273.13;geht_nach_arzt_zur_rezeption;;;51;;
273.13;verlaesst_wartezimmer_fuer_arzt;;;55;;
273.13;geht_zum_arzt;;;55;;
273.29;betritt_rezeption_warteschlange;;;51;;
273.29;rezeption_nicht_frei;;;51;;
273.29;wartet_in_rezeption_warteschlange;;;51;;
273.29;betritt_arztzimmer;;;55;;
273.29;startet_arzt_behandlung;;;55;2;
274.29;betritt_klinik;;;84;;
274.29;geht_zur_rezeption;;;84;;
274.37;betritt_rezeption_warteschlange;;;84;;
274.37;rezeption_nicht_frei;;;84;;
274.37;wartet_in_rezeption_warteschlange;;;84;;
277.18;beendet_rezeption;;;39;;
277.18;macht_folgetermin_aus_oder_rezept;;;39;;
277.18;geht_zum_ausgang;;;39;;
277.18;rezeption_frei;;;38;;
277.18;betritt_rezeption;;;38;;
277.18;behandlung_bereits_fertig;;;38;;
277.18;startet_rezeption;;;38;;
277.26;verlaesst_klinik;;;39;;
278.70;beendet_rezeption;;;38;;
278.70;macht_folgetermin_aus_oder_rezept;;;38;;
278.70;geht_zum_ausgang;;;38;;
278.70;rezeption_frei;;;73;;
278.70;betritt_rezeption;;;73;;
278.70;behandlung_nicht_fertig;;;73;;
278.70;startet_rezeption;;;73;;
278.78;verlaesst_klinik;;;38;;
279.15;beendet_rezeption;;;73;;
279.15;rezeption_hat_termin;;;73;;
279.15;hat_termin;;;73;;
279.15;keine_schwester_vorbereitung;;;73;;
279.15;ueberspringt_schwester;;;73;;
279.15;geht_ins_wartezimmer_fuer_arzt;;;73;;
279.15;rezeption_frei;;;48;;
279.15;betritt_rezeption;;;48;;
279.15;behandlung_bereits_fertig;;;48;;
279.15;startet_rezeption;;;48;;
279.31;betritt_wartezimmer_fuer_arzt;;;73;;
279.80;beendet_rezeption;;;48;;
279.80;macht_folgetermin_aus_oder_rezept;;;48;;
279.80;geht_zum_ausgang;;;48;;
279.80;rezeption_frei;;;74;;
279.80;betritt_rezeption;;;74;;
279.80;behandlung_nicht_fertig;;;74;;
279.80;startet_rezeption;;;74;;
279.88;verlaesst_klinik;;;48;;
280.26;beendet_rezeption;;;74;;
280.26;rezeption_ohne_termin;;;74;;
280.26;hat_keinen_termin;;;74;;
280.26;benoetigt_schwester_vorbereitung;;;74;;
280.26;schwester_frei;;;74;;
280.26;geht_zur_schwester;;;74;;
280.26;rezeption_frei;;;75;;
280.26;betritt_rezeption;;;75;;
280.26;behandlung_nicht_fertig;;;75;;
280.26;startet_rezeption;;;75;;
280.43;betritt_schwesterzimmer;;;74;;
280.43;startet_schwester_prozess;;;74;;2
281.13;beendet_arzt_behandlung;;;55;2;
281.13;geht_nach_arzt_zur_rezeption;;;55;;
281.13;verlaesst_wartezimmer_fuer_arzt;;;56;;
281.13;geht_zum_arzt;;;56;;
281.30;betritt_rezeption_warteschlange;;;55;;
281.30;rezeption_nicht_frei;;;55;;
281.30;wartet_in_rezeption_warteschlange;;;55;;
281.30;betritt_arztzimmer;;;56;;
281.30;startet_arzt_behandlung;;;56;2;
282.53;betritt_klinik;;;85;;
282.53;geht_zur_rezeption;;;85;;
282.62;betritt_rezeption_warteschlange;;;85;;
282.62;rezeption_nicht_frei;;;85;;
282.62;wartet_in_rezeption_warteschlange;;;85;;
283.26;beendet_rezeption;;;75;;
283.26;rezeption_hat_termin;;;75;;
283.26;hat_termin;;;75;;
283.26;benoetigt_schwester_vorbereitung;;;75;;
283.26;schwester_frei;;;75;;
283.26;geht_zur_schwester;;;75;;
283.26;rezeption_frei;;;76;;
283.26;betritt_rezeption;;;76;;
283.26;behandlung_nicht_fertig;;;76;;
283.26;startet_rezeption;;;76;;
283.29;bricht_ab_und_verlaesst_klinik_wegen_wartezeit;;;57;;
283.29;geht_zum_ausgang;;;57;;
283.42;betritt_schwesterzimmer;;;75;;
283.42;startet_schwester_prozess;;;75;;3
283.46;verlaesst_klinik;;;57;;
283.46;verlaesst_nach_arzt_ohne_rezeption;;;57;;
283.46;geht_zum_ausgang;;;57;;
283.71;verlaesst_klinik;;;57;;
284.36;beendet_rezeption;;;76;;
284.36;rezeption_hat_termin;;;76;;
284.36;hat_termin;;;76;;
284.36;keine_schwester_vorbereitung;;;76;;
284.36;ueberspringt_schwester;;;76;;
284.36;geht_ins_wartezimmer_fuer_arzt;;;76;;
284.36;rezeption_frei;;;35;;
284.36;betritt_rezeption;;;35;;
284.36;behandlung_bereits_fertig;;;35;;
284.36;startet_rezeption;;;35;;
284.53;betritt_wartezimmer_fuer_arzt;;;76;;
284.90;beendet_rezeption;;;35;;
284.90;macht_folgetermin_aus_oder_rezept;;;35;;
284.90;geht_zum_ausgang;;;35;;
284.90;rezeption_frei;;;77;;
284.90;betritt_rezeption;;;77;;
284.90;behandlung_nicht_fertig;;;77;;
284.90;startet_rezeption;;;77;;
284.99;verlaesst_klinik;;;35;;
285.19;beendet_arzt_behandlung;;;56;2;
285.19;geht_nach_arzt_zur_rezeption;;;56;;
285.19;verlaesst_wartezimmer_fuer_arzt;;;62;;
285.19;geht_zum_arzt;;;62;;
285.36;betritt_rezeption_warteschlange;;;56;;
285.36;rezeption_nicht_frei;;;56;;
285.36;wartet_in_rezeption_warteschlange;;;56;;
285.36;betritt_arztzimmer;;;62;;
285.36;startet_arzt_behandlung;;;62;2;
286.53;betritt_klinik;;;86;;
286.53;geht_zur_rezeption;;;86;;
286.61;betritt_rezeption_warteschlange;;;86;;
286.61;rezeption_nicht_frei;;;86;;
286.61;wartet_in_rezeption_warteschlange;;;86;;
286.85;beendet_schwester_prozess;;;74;;2
286.85;geht_ins_wartezimmer_fuer_arzt;;;74;;
287.01;betritt_wartezimmer_fuer_arzt;;;74;;
287.75;beendet_rezeption;;;77;;
287.75;rezeption_ohne_termin;;;77;;
287.75;hat_keinen_termin;;;77;;
287.75;benoetigt_schwester_vorbereitung;;;77;;
287.75;schwester_frei;;;77;;
287.75;geht_zur_schwester;;;77;;
287.75;rezeption_frei;;;78;;
287.75;betritt_rezeption;;;78;;
287.75;behandlung_nicht_fertig;;;78;;
287.75;startet_rezeption;;;78;;
287.91;betritt_schwesterzimmer;;;77;;
287.91;startet_schwester_prozess;;;77;;1
288.97;beendet_schwester_prozess;;;75;;3
288.97;geht_ins_wartezimmer_fuer_arzt;;;75;;
289.13;betritt_wartezimmer_fuer_arzt;;;75;;
289.45;beendet_schwester_prozess;;;77;;1
289.45;geht_ins_wartezimmer_fuer_arzt;;;77;;
289.62;betritt_wartezimmer_fuer_arzt;;;77;;
290.87;beendet_arzt_behandlung;;;62;2;
290.87;geht_nach_arzt_zur_rezeption;;;62;;
290.87;verlaesst_wartezimmer_fuer_arzt;;;65;;
290.87;geht_zum_arzt;;;65;;
291.04;betritt_rezeption_warteschlange;;;62;;
291.04;rezeption_nicht_frei;;;62;;
291.04;wartet_in_rezeption_warteschlange;;;62;;
291.04;betritt_arztzimmer;;;65;;
291.04;startet_arzt_behandlung;;;65;2;
291.73;beendet_arzt_behandlung;;;64;1;
291.73;geht_nach_arzt_zur_rezeption;;;64;;
291.73;verlaesst_wartezimmer_fuer_arzt;;;68;;
291.73;geht_zum_arzt;;;68;;
291.89;betritt_rezeption_warteschlange;;;64;;
291.89;rezeption_nicht_frei;;;64;;
291.89;wartet_in_rezeption_warteschlange;;;64;;
291.89;betritt_arztzimmer;;;68;;
291.89;startet_arzt_behandlung;;;68;1;
292.19;beendet_rezeption;;;78;;
292.19;rezeption_hat_termin;;;78;;
292.19;hat_termin;;;78;;
292.19;benoetigt_schwester_vorbereitung;;;78;;
292.19;schwester_frei;;;78;;
292.19;geht_zur_schwester;;;78;;
292.19;rezeption_frei;;;47;;
292.19;betritt_rezeption;;;47;;
292.19;behandlung_bereits_fertig;;;47;;
292.19;startet_rezeption;;;47;;
292.36;betritt_schwesterzimmer;;;78;;
292.36;startet_schwester_prozess;;;78;;3
292.56;beendet_rezeption;;;47;;
292.56;macht_folgetermin_aus_oder_rezept;;;47;;
292.56;geht_zum_ausgang;;;47;;
292.56;rezeption_frei;;;79;;
292.56;betritt_rezeption;;;79;;
292.56;behandlung_nicht_fertig;;;79;;
292.56;startet_rezeption;;;79;;
292.57;betritt_klinik;;;87;;
292.57;geht_zur_rezeption;;;87;;
292.64;verlaesst_klinik;;;47;;
292.66;betritt_rezeption_warteschlange;;;87;;
292.66;rezeption_nicht_frei;;;87;;
292.66;wartet_in_rezeption_warteschlange;;;87;;
292.87;betritt_klinik;;;88;;
292.87;geht_zur_rezeption;;;88;;
292.95;betritt_rezeption_warteschlange;;;88;;
292.95;rezeption_nicht_frei;;;88;;
292.95;wartet_in_rezeption_warteschlange;;;88;;
